ID,City,Price,Day,Room Type,Shared Room,Private Room,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center (km),Metro Distance (km),Attraction Index,Normalised Attraction Index,Restraunt Index,Normalised Restraunt Index
11391,Berlin,90.44591942,Weekday,Private room,FALSE,TRUE,2,TRUE,0,0,10,98,1,19.67829762,6.572633378,23.82142486,3.632047737,31.6409317,6.524143472
11392,Berlin,135.5520239,Weekday,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,9,91,1,18.34292608,3.904466921,25.19262307,3.841114045,33.36159772,6.878933025
11393,Berlin,136.9542862,Weekday,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,1,7.843069112,1.000755295,66.96459054,10.21007731,94.75620873,19.53808145
11394,Berlin,254.9780312,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,100,1,9.532841124,0.206180057,53.57375692,8.168379673,80.21427797,16.53963489
11395,Berlin,133.2149201,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,10,98,1,10.42483775,0.544726804,47.80837444,7.289332996,68.33032281,14.08924471
11396,Berlin,160.0916145,Weekday,Entire home/apt,FALSE,FALSE,3,TRUE,0,0,10,100,0,20.49567803,8.18710463,22.60725797,3.446923962,29.71512778,6.12705589
11397,Berlin,156.5859587,Weekday,Private room,FALSE,TRUE,3,TRUE,0,0,10,98,1,9.904836471,1.960872966,48.20796311,7.350258198,65.80767009,13.56909099
11398,Berlin,120.5945592,Weekday,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,1,8.020559918,0.873705869,65.20717254,9.942124155,92.73940308,19.12222993
11399,Berlin,157.7545106,Weekday,Private room,FALSE,TRUE,2,TRUE,0,0,10,98,0,19.51094403,6.041852475,24.11519701,3.676839117,32.07409523,6.613458827
11400,Berlin,185.5660466,Weekday,Private room,FALSE,TRUE,4,TRUE,0,0,10,97,1,20.20635814,6.600406168,23.18700741,3.53531824,30.93138142,6.377839062
11401,Berlin,139.2913901,Weekday,Private room,FALSE,TRUE,2,TRUE,1,0,10,96,1,12.84523297,2.05437575,37.11163403,5.658403189,51.95192909,10.71213207
11402,Berlin,133.2149201,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,9.370966744,1.970076025,50.36396041,7.67898266,67.44755424,13.90722387
11403,Berlin,69.64569505,Weekday,Private room,FALSE,TRUE,2,TRUE,0,0,9,96,1,19.78869562,5.092489183,22.76084676,3.470341613,29.88026382,6.161105811
11404,Berlin,231.840703,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,100,1,11.49449714,0.944032097,43.58013242,6.644653806,61.9672096,12.77721433
11405,Berlin,201.6920632,Weekday,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,92,1,20.89510207,8.670642292,22.15111413,3.377375805,29.12090083,6.004530362
11406,Berlin,173.8805273,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,9,92,1,12.17010993,3.29700926,37.9426303,5.78510502,51.94307029,10.71030544
11407,Berlin,301.4863981,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,9,83,1,11.11394094,1.195617891,44.53810176,6.790715194,63.03539007,12.99746583
11408,Berlin,125.2687669,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,10,95,1,11.44411029,2.127094123,38.98513926,5.944056146,51.71401372,10.66307555
11409,Berlin,108.9090399,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,8,90,1,16.76578874,5.45058524,28.49964353,4.345334774,38.1974982,7.876062593
