ID,City,Price,Day,Room Type,Shared Room,Private Room,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center (km),Metro Distance (km),Attraction Index,Normalised Attraction Index,Restraunt Index,Normalised Restraunt Index
13531,Budapest,64.85876768,Weekday,Private room,FALSE,TRUE,2,FALSE,0,1,9,88,1,1.866705465,0.246030943,132.9394995,7.927807246,320.3706311,24.25944984
13532,Budapest,793.3449264,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,100,0,2.382071723,0.760949256,110.463484,6.587456792,211.5246006,16.01729353
13533,Budapest,173.896696,Weekday,Entire home/apt,FALSE,FALSE,6,TRUE,1,0,10,97,3,1.706471248,0.557269754,156.5761432,9.337371418,313.326048,23.72601233
13534,Budapest,156.7420219,Weekday,Entire home/apt,FALSE,FALSE,5,FALSE,1,0,8,79,3,1.210795776,0.237288084,285.8074109,17.04403937,595.6569295,45.1049753
13535,Budapest,116.0877943,Weekday,Private room,FALSE,TRUE,3,TRUE,0,0,10,96,1,2.018942455,0.679676391,138.2650968,8.245397647,266.1059242,20.15035928
13536,Budapest,130.892513,Weekday,Entire home/apt,FALSE,FALSE,3,TRUE,1,0,10,99,1,4.367095579,0.982628386,67.04619457,3.998279739,115.3627341,8.735621148
13537,Budapest,152.5121023,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,97,1,1.469101847,0.568260239,170.663141,10.17744532,370.7621668,28.07525196
13538,Budapest,118.9077408,Weekday,Entire home/apt,FALSE,FALSE,6,TRUE,1,0,10,99,1,4.129860505,2.302092984,85.18483244,5.079971977,118.4259172,8.967574801
13539,Budapest,127.6025756,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,95,1,2.344750078,0.750699687,124.513258,7.425310857,238.7832036,18.08139882
13540,Budapest,199.5112093,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,93,1,4.17270877,2.150117573,79.67997278,4.75169132,111.0160332,8.406475587
13541,Budapest,212.4359637,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,8,81,2,1.456850092,0.326895717,173.4058546,10.34100622,477.270567,36.14039571
13542,Budapest,113.5028434,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,97,1,1.941898609,0.134332464,130.7226443,7.795605756,283.8273052,21.49227677
13543,Budapest,154.157071,Weekday,Entire home/apt,FALSE,FALSE,3,TRUE,0,0,10,100,0,2.549402909,0.274217646,103.5468408,6.174984848,200.3527297,15.1713251
13544,Budapest,118.9077408,Weekday,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,8,80,0,3.203997807,0.398205398,82.54229704,4.92238517,154.3061947,11.6845398
13545,Budapest,148.7521737,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,7,70,0,1.305041708,0.134509844,410.6207084,24.487243,720.8065076,54.58168639
13546,Budapest,150.632138,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,89,1,1.91649046,0.254802417,133.0918314,7.936891517,277.6319443,21.02314498
13547,Budapest,62.74380787,Weekday,Private room,FALSE,TRUE,2,TRUE,1,0,9,95,1,7.874738761,0.616171792,36.35955339,2.16829108,63.08041516,4.776643109
13548,Budapest,172.2517272,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,98,1,2.268089795,0.450436686,115.9898531,6.917020162,230.8044335,17.47722179
13549,Budapest,57.80890163,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,90,1,4.12918042,0.238559229,68.51744472,4.086017301,121.8868466,9.229647024
13550,Budapest,177.1866335,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,94,1,1.456345217,0.677879089,166.0772257,9.903965628,380.8240802,28.837171
13551,Budapest,122.4326738,Weekday,Entire home/apt,FALSE,FALSE,5,FALSE,0,0,9,94,2,1.346713327,0.216214994,183.8226984,10.96221158,476.6325456,36.09208276
13552,Budapest,162.3819147,Weekday,Entire home/apt,FALSE,FALSE,5,FALSE,0,0,10,97,2,1.636836723,0.35446329,153.9028362,9.177949554,352.8978239,26.72250895
13553,Budapest,129.7175354,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,99,1,2.496697201,0.562386555,112.20126,6.691088545,216.4080198,16.38708106
13554,Budapest,118.9077408,Weekday,Private room,FALSE,TRUE,6,FALSE,1,0,10,100,2,4.352849895,2.490199996,80.27503977,4.787177962,112.1498896,8.492334685
13555,Budapest,246.9803074,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,98,1,1.496355089,0.365564276,158.4400312,9.448523821,366.8958599,27.7824833
13556,Budapest,153.2170889,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,87,1,1.82330316,0.283943642,129.1335287,7.700839321,289.0845622,21.89037245
13557,Budapest,134.4174461,Weekday,Entire home/apt,FALSE,FALSE,5,TRUE,0,0,10,98,2,1.763286905,0.175269511,137.5238246,8.201192106,306.7093408,23.2249749
13558,Budapest,66.50373643,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,92,1,9.569271041,3.014377989,30.89333449,1.842314752,50.42511869,3.818345125
13559,Budapest,65.79874982,Weekday,Private room,FALSE,TRUE,3,FALSE,1,0,9,84,1,9.142715651,2.171985674,31.78061983,1.895227748,52.94900834,4.009461815
13560,Budapest,252.3852047,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,4.576665444,0.697151521,63.20929433,3.769467342,102.2636046,7.743714762
